hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,date_id,booking_id
Resort Hotel,1,86,2024,March,10,9,0,3,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,46,0,0,Canceled,13-12-2024,DT348,77861
Resort Hotel,1,86,2024,March,10,9,0,3,2,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,46,0,0,Canceled,13-12-2024,DT348,77862
Resort Hotel,0,1,2024,December,51,12,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Group,38.4,0,0,Check-Out,13-12-2024,DT348,77863
Resort Hotel,0,5,2024,December,51,11,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,63,0,2,Check-Out,14-12-2024,DT349,77864
Resort Hotel,0,5,2024,December,51,13,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,48,0,1,Check-Out,14-12-2024,DT349,77865
Resort Hotel,0,36,2024,December,51,12,1,1,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,43,0,2,Check-Out,14-12-2024,DT349,77866
Resort Hotel,0,11,2024,December,51,12,1,1,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,43,0,0,Check-Out,14-12-2024,DT349,77867
Resort Hotel,0,36,2024,December,51,12,1,1,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,43,0,2,Check-Out,14-12-2024,DT349,77868
City Hotel,1,171,2024,May,21,27,2,2,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,144,0,1,Canceled,14-12-2024,DT349,77869
Resort Hotel,0,1,2024,December,51,13,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,48,0,2,Check-Out,14-12-2024,DT349,77870
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77871
City Hotel,1,61,2024,February,7,13,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.4,0,0,Canceled,14-12-2024,DT349,77872
City Hotel,0,7,2024,December,51,13,0,1,1,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,79,0,0,Check-Out,14-12-2024,DT349,77873
City Hotel,0,0,2024,December,51,13,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,87,0,0,Check-Out,14-12-2024,DT349,77874
City Hotel,1,197,2024,June,23,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,25,Transient,80,0,0,Canceled,14-12-2024,DT349,77875
City Hotel,0,0,2024,December,51,13,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88.2,1,0,Check-Out,14-12-2024,DT349,77876
City Hotel,0,12,2024,December,51,12,1,1,1,0,0,BB,NLD,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient,79,0,0,Check-Out,14-12-2024,DT349,77877
City Hotel,0,4,2024,December,50,9,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,K,0,No Deposit,0,Transient,90.78,0,0,Check-Out,14-12-2024,DT349,77878
City Hotel,0,5,2024,December,51,13,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,96,0,1,Check-Out,14-12-2024,DT349,77879
City Hotel,0,12,2024,December,50,10,2,2,3,0,0,BB,TUR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,132.39,0,1,Check-Out,14-12-2024,DT349,77880
City Hotel,0,118,2024,December,50,11,1,2,3,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,0,Transient,107.25,0,2,Check-Out,14-12-2024,DT349,77881
Resort Hotel,0,6,2024,December,51,13,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,1,A,D,0,No Deposit,0,Group,30,0,0,Check-Out,14-12-2024,DT349,77882
City Hotel,0,0,2024,December,50,10,2,2,2,0,0,BB,TUR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.89,0,0,Check-Out,14-12-2024,DT349,77883
City Hotel,0,0,2024,December,51,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,79,0,1,Check-Out,14-12-2024,DT349,77884
City Hotel,0,0,2024,December,51,13,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient,84,0,1,Check-Out,14-12-2024,DT349,77885
Resort Hotel,0,14,2024,December,51,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,49,1,0,Check-Out,14-12-2024,DT349,77886
City Hotel,0,25,2024,December,50,10,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.89,0,2,Check-Out,14-12-2024,DT349,77887
City Hotel,0,34,2024,December,50,10,2,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.07,0,1,Check-Out,14-12-2024,DT349,77888
City Hotel,0,83,2024,December,51,11,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,75,0,0,Check-Out,14-12-2024,DT349,77889
City Hotel,1,76,2024,January,4,28,1,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,0,0,Canceled,14-12-2024,DT349,77890
City Hotel,0,83,2024,December,51,11,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,75,0,0,Check-Out,14-12-2024,DT349,77891
Resort Hotel,0,0,2024,December,51,12,1,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,39,0,0,Check-Out,14-12-2024,DT349,77892
Resort Hotel,0,7,2024,December,51,13,0,1,1,0,0,BB,,Corporate,Corporate,0,0,6,A,D,0,No Deposit,0,Transient,35,0,0,Check-Out,14-12-2024,DT349,77893
Resort Hotel,1,55,2024,February,6,7,2,5,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,88,0,1,Canceled,14-12-2024,DT349,77894
City Hotel,1,63,2024,February,7,14,0,1,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.2,0,1,Canceled,14-12-2024,DT349,77895
Resort Hotel,0,0,2024,December,51,13,0,1,2,0,0,BB,PRT,Online TA,Direct,1,0,3,A,D,0,No Deposit,0,Transient,48,0,0,Check-Out,14-12-2024,DT349,77896
City Hotel,1,151,2024,January,4,19,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,63,Transient-Party,80,0,0,Canceled,14-12-2024,DT349,77897
City Hotel,1,151,2024,January,4,19,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,63,Transient-Party,80,0,0,Canceled,14-12-2024,DT349,77898
City Hotel,1,150,2024,January,4,18,1,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,63,Transient-Party,80,0,0,Canceled,14-12-2024,DT349,77899
City Hotel,1,150,2024,January,4,18,1,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,63,Transient-Party,80,0,0,Canceled,14-12-2024,DT349,77900
City Hotel,0,0,2024,December,51,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,4,A,A,0,No Deposit,0,Transient,67,0,1,Check-Out,14-12-2024,DT349,77901
Resort Hotel,1,162,2024,May,21,25,2,5,2,2,0,BB,PRT,Groups,TA/TO,0,0,0,C,C,0,Refundable,0,Transient-Party,99,0,0,Canceled,14-12-2024,DT349,77902
Resort Hotel,1,162,2024,May,21,25,2,5,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,C,C,0,Refundable,0,Transient-Party,8,0,0,Canceled,14-12-2024,DT349,77903
City Hotel,0,0,2024,December,51,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,5,A,A,0,No Deposit,0,Transient,67,1,1,Check-Out,14-12-2024,DT349,77904
Resort Hotel,1,162,2024,May,21,25,2,5,2,1,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Refundable,0,Transient-Party,10,0,0,Canceled,14-12-2024,DT349,77905
Resort Hotel,1,160,2024,May,21,23,2,6,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient-Party,8,0,0,Canceled,14-12-2024,DT349,77906
Resort Hotel,1,230,2024,May,20,17,0,3,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,130,0,0,Canceled,14-12-2024,DT349,77907
City Hotel,1,131,2024,April,17,24,1,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,99,0,0,Canceled,14-12-2024,DT349,77908
City Hotel,1,107,2024,March,11,15,2,4,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,91.8,0,2,Canceled,14-12-2024,DT349,77909
City Hotel,0,0,2024,December,51,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,3,22,A,A,0,No Deposit,0,Transient,67,0,0,Check-Out,14-12-2024,DT349,77910
City Hotel,1,100,2024,March,12,23,1,3,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,100.3,0,1,Canceled,14-12-2024,DT349,77911
City Hotel,1,102,2024,March,12,23,1,3,3,0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,134.3,0,2,Canceled,14-12-2024,DT349,77912
Resort Hotel,0,0,2024,December,51,12,1,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,34,0,0,Check-Out,14-12-2024,DT349,77913
Resort Hotel,1,203,2024,May,21,25,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,Refundable,0,Transient-Party,60,0,0,Canceled,14-12-2024,DT349,77914
Resort Hotel,0,0,2024,December,51,13,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,48,0,1,Check-Out,14-12-2024,DT349,77915
Resort Hotel,0,20,2024,December,51,12,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,80.09,1,2,Check-Out,14-12-2024,DT349,77916
Resort Hotel,1,70,2024,February,8,22,0,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,42,0,0,Canceled,14-12-2024,DT349,77917
Resort Hotel,1,55,2024,February,6,7,2,5,3,1,0,HB,FRA,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,0,Transient,141,0,0,Canceled,14-12-2024,DT349,77918
Resort Hotel,0,0,2024,December,51,13,0,1,1,0,0,BB,PRT,Online TA,Direct,1,0,2,A,A,0,No Deposit,0,Transient,43,1,0,Check-Out,14-12-2024,DT349,77919
Resort Hotel,1,55,2024,February,6,7,2,5,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,88,0,1,Canceled,14-12-2024,DT349,77920
City Hotel,0,4,2024,December,51,13,0,1,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97,0,2,Check-Out,14-12-2024,DT349,77921
Resort Hotel,1,70,2024,February,8,22,0,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,42,0,0,Canceled,14-12-2024,DT349,77922
Resort Hotel,0,0,2024,December,51,13,0,1,2,0,0,BB,PRT,Online TA,Corporate,1,0,2,A,A,0,No Deposit,0,Transient,44,0,1,Check-Out,14-12-2024,DT349,77923
Resort Hotel,1,70,2024,February,8,22,0,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,42,0,0,Canceled,14-12-2024,DT349,77924
Resort Hotel,1,70,2024,February,8,22,0,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,42,0,0,Canceled,14-12-2024,DT349,77925
Resort Hotel,0,3,2024,December,51,13,0,1,1,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,0,Transient,43,0,1,Check-Out,14-12-2024,DT349,77926
Resort Hotel,1,70,2024,February,8,22,0,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,42,0,0,Canceled,14-12-2024,DT349,77927
Resort Hotel,1,70,2024,February,8,22,0,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,42,0,0,Canceled,14-12-2024,DT349,77928
City Hotel,1,76,2024,February,9,27,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,99.45,0,2,Canceled,14-12-2024,DT349,77929
City Hotel,1,224,2024,July,28,11,0,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,114.55,0,0,Canceled,14-12-2024,DT349,77930
City Hotel,0,6,2024,December,51,13,0,1,2,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,0,Transient,75,0,0,Check-Out,14-12-2024,DT349,77931
City Hotel,1,106,2024,March,10,6,1,1,2,0,0,BB,GRC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,97.2,0,1,Canceled,14-12-2024,DT349,77932
Resort Hotel,0,0,2024,December,51,13,0,1,1,0,0,BB,PRT,Complementary,Direct,0,0,0,E,E,0,No Deposit,0,Transient,6,1,0,Check-Out,14-12-2024,DT349,77933
Resort Hotel,1,70,2024,February,8,22,0,4,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,42,0,0,Canceled,14-12-2024,DT349,77934
Resort Hotel,0,0,2024,December,51,13,0,1,2,0,0,BB,FIN,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,59,0,0,Check-Out,14-12-2024,DT349,77935
Resort Hotel,0,15,2024,December,51,12,1,1,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,56.4,1,0,Check-Out,14-12-2024,DT349,77936
City Hotel,1,197,2024,June,23,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,25,Transient,80,0,0,Canceled,14-12-2024,DT349,77937
City Hotel,0,1,2024,December,51,12,1,1,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,88,0,2,Check-Out,14-12-2024,DT349,77938
City Hotel,1,197,2024,June,23,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,25,Transient,80,0,0,Canceled,14-12-2024,DT349,77939
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77940
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77941
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77942
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77943
City Hotel,1,192,2024,May,20,12,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,42,Transient,135,0,0,Canceled,14-12-2024,DT349,77944
Resort Hotel,0,12,2024,December,51,13,1,0,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,48,0,1,Check-Out,14-12-2024,DT349,77945
Resort Hotel,0,14,2024,December,50,11,1,2,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,55.4,1,0,Check-Out,14-12-2024,DT349,77946
City Hotel,1,192,2024,May,20,12,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,42,Transient,135,0,0,Canceled,14-12-2024,DT349,77947
City Hotel,1,197,2024,June,23,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,25,Transient,80,0,0,Canceled,14-12-2024,DT349,77948
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77949
City Hotel,0,7,2024,December,51,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,1,No Deposit,0,Transient,88,0,0,Check-Out,14-12-2024,DT349,77950
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77951
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77952
City Hotel,1,192,2024,May,20,12,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,42,Transient,135,0,0,Canceled,14-12-2024,DT349,77953
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77954
City Hotel,0,1,2024,December,51,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,0,Transient,79,0,1,Check-Out,14-12-2024,DT349,77955
City Hotel,0,37,2024,December,50,10,1,3,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Contract,74.25,0,0,Check-Out,14-12-2024,DT349,77956
City Hotel,0,10,2024,December,50,11,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,58,0,0,Check-Out,14-12-2024,DT349,77957
City Hotel,0,11,2024,December,50,11,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,96,1,2,Check-Out,14-12-2024,DT349,77958
City Hotel,0,11,2024,December,50,11,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,58,0,0,Check-Out,14-12-2024,DT349,77959
Resort Hotel,0,0,2024,December,51,13,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,40,0,1,Check-Out,14-12-2024,DT349,77960
City Hotel,0,8,2024,December,50,10,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,58,0,0,Check-Out,14-12-2024,DT349,77961
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77962
City Hotel,1,192,2024,May,20,12,0,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,42,Transient,135,0,0,Canceled,14-12-2024,DT349,77963
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77964
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77965
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77966
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77967
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77968
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77969
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77970
Resort Hotel,0,7,2024,December,51,13,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,8,A,D,0,No Deposit,0,Transient,42,1,0,Check-Out,14-12-2024,DT349,77971
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77972
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77973
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77974
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77975
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77976
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77977
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77978
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77979
Resort Hotel,0,1,2024,December,50,11,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,48.4,0,1,Check-Out,14-12-2024,DT349,77980
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77981
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77982
City Hotel,1,223,2024,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,40,Transient,135,0,0,Canceled,14-12-2024,DT349,77983
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77984
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77985
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77986
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77987
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77988
City Hotel,0,79,2024,December,50,11,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,60,0,0,Check-Out,14-12-2024,DT349,77989
Resort Hotel,0,0,2024,December,51,13,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,0,Transient,43,0,1,Check-Out,14-12-2024,DT349,77990
City Hotel,1,218,2024,June,24,9,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,135,0,0,Canceled,14-12-2024,DT349,77991
City Hotel,0,31,2024,December,50,11,1,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,63,0,1,Check-Out,14-12-2024,DT349,77992
City Hotel,1,222,2024,July,28,6,1,4,2,0,0,SC,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,90.95,0,1,Canceled,14-12-2024,DT349,77993
City Hotel,1,222,2024,July,28,6,1,4,2,0,0,SC,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,90.95,0,1,Canceled,14-12-2024,DT349,77994
City Hotel,1,222,2024,July,28,6,1,4,2,0,0,SC,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,0,Contract,90.95,0,1,Canceled,14-12-2024,DT349,77995
Resort Hotel,0,6,2024,December,51,13,0,1,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,41.11,1,1,Check-Out,14-12-2024,DT349,77996
City Hotel,1,197,2024,June,23,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,25,Transient,80,0,0,Canceled,14-12-2024,DT349,77997
City Hotel,1,197,2024,June,23,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,25,Transient,80,0,0,Canceled,14-12-2024,DT349,77998
City Hotel,1,197,2024,June,23,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,25,Transient,80,0,0,Canceled,14-12-2024,DT349,77999
City Hotel,1,197,2024,June,23,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,25,Transient,80,0,0,Canceled,14-12-2024,DT349,78000
